ts,track_name,artist_name,album_name,ms_played,skipped,shuffle,offline,incognito_mode,platform,conn_country,reason_end,datetime,date,hour,day_of_week,day_of_week_num,week_number,month,month_name,day_name,minutes_played,was_completed,was_skipped
2025-03-21T16:28:57Z,Kun Anta - Vocal Version,Abu ubayda,Kun Anta,106640,False,True,False,False,android,PK,logout,2025-03-21 16:28:57+00:00,2025-03-21,16,Friday,4,12,3,March,Friday,1.7773333333333334,1,0
2025-03-21T18:57:55Z,Departure Lane,Talha Anjum,My Terrible Mind,162427,True,True,False,False,android,NL,endplay,2025-03-21 18:57:55+00:00,2025-03-21,18,Friday,4,12,3,March,Friday,2.707116666666667,0,1
2025-03-21T19:02:29Z,Main Mast Hoon (Dhamal),Jal,Boondh,274573,True,True,False,False,android,PK,endplay,2025-03-21 19:02:29+00:00,2025-03-21,19,Friday,4,12,3,March,Friday,4.576216666666666,0,1
2025-03-21T19:06:18Z,Laal Ishq,Arijit Singh,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),227951,True,True,False,False,android,PK,endplay,2025-03-21 19:06:18+00:00,2025-03-21,19,Friday,4,12,3,March,Friday,3.799183333333333,0,1
2025-03-21T19:11:23Z,Tairay Naam,Kaavish,Tairay Naam,305630,True,True,False,False,android,PK,endplay,2025-03-21 19:11:23+00:00,2025-03-21,19,Friday,4,12,3,March,Friday,5.093833333333333,0,1
2025-03-21T19:14:11Z,Kyun,Talha Anjum,Kyun,167194,False,True,False,False,android,PK,logout,2025-03-21 19:14:11+00:00,2025-03-21,19,Friday,4,12,3,March,Friday,2.786566666666667,1,0
2025-03-27T18:28:47Z,Surah Maryam,Alshaikh Abdul Rahman Alsudais Sheikh Saud Al Shuraim,The Quran (Complete with English Translation),358280,False,True,False,False,android,PK,logout,2025-03-27 18:28:47+00:00,2025-03-27,18,Thursday,3,13,3,March,Thursday,5.971333333333333,1,0
2025-03-30T15:26:02Z,Afsos,Anuv Jain,Afsos,128300,False,True,False,False,android,PK,logout,2025-03-30 15:26:02+00:00,2025-03-30,15,Sunday,6,13,3,March,Sunday,2.138333333333333,1,0
2025-03-30T19:40:11Z,High On You,Jind Universe,High On You,37406,True,True,False,False,android,PK,endplay,2025-03-30 19:40:11+00:00,2025-03-30,19,Sunday,6,13,3,March,Sunday,0.6234333333333333,0,1
2025-03-30T19:41:59Z,Nasamajh,Aditya Rikhari,Nasamajh,107940,True,True,False,False,android,PK,endplay,2025-03-30 19:41:59+00:00,2025-03-30,19,Sunday,6,13,3,March,Sunday,1.799,0,1
2025-03-30T19:45:54Z,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,"Raanjhan (From ""Do Patti"")",234220,False,True,False,False,android,PK,logout,2025-03-30 19:45:54+00:00,2025-03-30,19,Sunday,6,13,3,March,Sunday,3.9036666666666666,1,0
2025-03-31T19:43:55Z,Baat Unkahi,Kaavish,Baat Unkahi,300261,True,True,False,False,android,US,endplay,2025-03-31 19:43:55+00:00,2025-03-31,19,Monday,0,14,3,March,Monday,5.00435,0,1
2025-03-31T19:48:53Z,Baat Unkahi,Kaavish,Baat Unkahi,297525,True,True,False,False,android,US,endplay,2025-03-31 19:48:53+00:00,2025-03-31,19,Monday,0,14,3,March,Monday,4.95875,0,1
2025-03-31T19:52:26Z,Tere Bin Nahi Laage (Male Version),Uzair Jaswal,Ek Paheli Leela,212651,True,True,False,False,android,US,endplay,2025-03-31 19:52:26+00:00,2025-03-31,19,Monday,0,14,3,March,Monday,3.5441833333333332,0,1
2025-03-31T19:58:05Z,"Abhi Abhi (From ""Jism 2"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,338383,True,True,False,False,android,US,endplay,2025-03-31 19:58:05+00:00,2025-03-31,19,Monday,0,14,3,March,Monday,5.639716666666667,0,1
2025-03-31T20:01:17Z,Tere Liye,Abdullah Qureshi,Tere Liye,191232,True,True,False,False,android,US,endplay,2025-03-31 20:01:17+00:00,2025-03-31,20,Monday,0,14,3,March,Monday,3.1872,0,1
2025-03-31T20:04:36Z,Tu Mera Nahi,Saad Sultan,Tu Mera Nahi,197755,True,True,False,False,android,US,endplay,2025-03-31 20:04:36+00:00,2025-03-31,20,Monday,0,14,3,March,Monday,3.295916666666667,0,1
2025-03-31T20:07:11Z,Dibbiya,Safwan Azeem,Dibbiya,155155,True,True,False,False,android,US,endplay,2025-03-31 20:07:11+00:00,2025-03-31,20,Monday,0,14,3,March,Monday,2.585916666666667,0,1
2025-03-31T20:11:41Z,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,Love Forever With Arijit Singh,268653,True,True,False,False,android,US,endplay,2025-03-31 20:11:41+00:00,2025-03-31,20,Monday,0,14,3,March,Monday,4.47755,0,1
2025-03-31T20:20:19Z,Madno,Kshitij Tarey,Lamhaa,504402,False,True,False,False,android,JP,trackdone,2025-03-31 20:20:19+00:00,2025-03-31,20,Monday,0,14,3,March,Monday,8.4067,1,0
2025-04-01T17:21:00Z,That’s So True,Gracie Abrams,The Secret of Us,164060,True,True,False,False,android,JP,endplay,2025-04-01 17:21:00+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,2.7343333333333333,0,1
2025-04-01T17:23:32Z,That’s So True,Gracie Abrams,The Secret of Us,134937,True,True,False,False,android,JP,endplay,2025-04-01 17:23:32+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,2.24895,0,1
2025-04-01T17:26:40Z,Mehrama,Pritam,Love Aaj Kal,186677,True,True,False,False,android,JP,endplay,2025-04-01 17:26:40+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,3.111283333333333,0,1
2025-04-01T17:29:44Z,Na kar Deewana,Mustafa Zahid,Bhuj Hai Gaya,183652,True,True,False,False,android,JP,endplay,2025-04-01 17:29:44+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,3.0608666666666666,0,1
2025-04-01T17:34:15Z,Emptiness and Aitebar - Live,Abdullah Qureshi,Music Latte 2013,223623,True,True,False,False,android,JP,fwdbtn,2025-04-01 17:34:15+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,3.72705,0,1
2025-04-01T17:37:38Z,Ibadatein,Rito Riba,Ibadatein,176607,True,True,False,False,android,JP,fwdbtn,2025-04-01 17:37:38+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,2.94345,0,1
2025-04-01T17:40:40Z,Chup Chup,Jal,Boondh,181883,True,True,False,False,android,JP,fwdbtn,2025-04-01 17:40:40+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,3.0313833333333333,0,1
2025-04-01T17:44:13Z,Abyss,HAVI,Abyss,212376,True,True,False,False,android,PK,fwdbtn,2025-04-01 17:44:13+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,3.5396,0,1
2025-04-01T17:49:27Z,Bewajah,Himesh Reshammiya,Sanam Teri Kasam (Original Motion Picture Soundtrack),239944,True,True,False,False,android,PK,fwdbtn,2025-04-01 17:49:27+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,3.9990666666666668,0,1
2025-04-01T17:49:29Z,Jane Woh Kaise Log The,Hemant Kumar,"Baarishein, Chai Aur Hemant Kumar",1145,True,True,False,False,android,PK,fwdbtn,2025-04-01 17:49:29+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,0.019083333333333334,0,1
2025-04-01T17:49:42Z,Saaiyaan,Salim–Sulaiman,Heroine (Original Motion Picture Soundtrack),12993,False,True,False,False,android,PK,logout,2025-04-01 17:49:42+00:00,2025-04-01,17,Tuesday,1,14,4,April,Tuesday,0.21655,1,0
2025-04-01T18:17:19Z,Vaaroon,Anand Bhaskar,Mirzapur,148640,False,True,False,False,android,JP,logout,2025-04-01 18:17:19+00:00,2025-04-01,18,Tuesday,1,14,4,April,Tuesday,2.477333333333333,1,0
2025-04-03T17:36:33Z,Hey There Delilah,Plain White T's,All That We Needed,114172,True,True,False,False,android,PK,endplay,2025-04-03 17:36:33+00:00,2025-04-03,17,Thursday,3,14,4,April,Thursday,1.9028666666666667,0,1
2025-04-03T17:39:18Z,4AM in Karachi,Talha Anjum,Worth The Wait,164667,True,True,False,False,android,PK,endplay,2025-04-03 17:39:18+00:00,2025-04-03,17,Thursday,3,14,4,April,Thursday,2.74445,0,1
2025-04-03T17:39:26Z,Laal Ishq,Arijit Singh,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),7115,True,True,False,False,android,PK,endplay,2025-04-03 17:39:26+00:00,2025-04-03,17,Thursday,3,14,4,April,Thursday,0.11858333333333333,0,1
2025-04-03T17:39:53Z,4AM in Karachi,Talha Anjum,Worth The Wait,26768,True,True,False,False,android,NL,endplay,2025-04-03 17:39:53+00:00,2025-04-03,17,Thursday,3,14,4,April,Thursday,0.4461333333333333,0,1
2025-04-03T17:46:01Z,Laal Ishq,Arijit Singh,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),367365,False,True,False,False,android,PK,logout,2025-04-03 17:46:01+00:00,2025-04-03,17,Thursday,3,14,4,April,Thursday,6.12275,1,0
2025-04-03T19:37:31Z,Aashiq Tera,Altamash Faridi,Happy Bhag Jayegi (Original Motion Picture Soundtrack),270160,False,True,False,False,android,PK,logout,2025-04-03 19:37:31+00:00,2025-04-03,19,Thursday,3,14,4,April,Thursday,4.502666666666666,1,0
2025-04-04T18:13:50Z,Sochta Houn,Nusrat Fateh Ali Khan,Reformed,1720,True,True,False,False,android,PK,endplay,2025-04-04 18:13:50+00:00,2025-04-04,18,Friday,4,14,4,April,Friday,0.028666666666666667,0,1
2025-04-04T18:16:14Z,Without Me,Halsey,Manic,143407,False,True,False,False,android,PK,logout,2025-04-04 18:16:14+00:00,2025-04-04,18,Friday,4,14,4,April,Friday,2.3901166666666667,1,0
2025-04-05T17:44:54Z,Hale Dil,Harshit Saxena,Murder 2,279353,True,True,False,False,android,NL,endplay,2025-04-05 17:44:54+00:00,2025-04-05,17,Saturday,5,14,4,April,Saturday,4.655883333333334,0,1
2025-04-05T17:48:55Z,Sajni,Strings,Thirty,162280,False,True,False,False,android,NL,logout,2025-04-05 17:48:55+00:00,2025-04-05,17,Saturday,5,14,4,April,Saturday,2.7046666666666668,1,0
2025-04-05T17:49:14Z,Sajni,Strings,Thirty,12458,True,True,False,False,android,NL,endplay,2025-04-05 17:49:14+00:00,2025-04-05,17,Saturday,5,14,4,April,Saturday,0.20763333333333334,0,1
2025-04-05T17:56:12Z,Riha,Anuv Jain,Riha,214803,True,True,False,False,android,NL,endplay,2025-04-05 17:56:12+00:00,2025-04-05,17,Saturday,5,14,4,April,Saturday,3.58005,0,1
2025-04-05T17:58:47Z,Noor E Khuda,Shankar-Ehsaan-Loy,My Name Is Khan,151348,True,True,False,False,android,NL,endplay,2025-04-05 17:58:47+00:00,2025-04-05,17,Saturday,5,14,4,April,Saturday,2.522466666666667,0,1
2025-04-05T18:02:23Z,Heer,A.R. Rahman,Jab Tak Hai Jaan,99164,True,True,False,False,android,NL,endplay,2025-04-05 18:02:23+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,1.6527333333333334,0,1
2025-04-05T18:07:22Z,Heer,A.R. Rahman,Jab Tak Hai Jaan,299065,True,True,False,False,android,NL,endplay,2025-04-05 18:07:22+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,4.984416666666666,0,1
2025-04-05T18:12:35Z,Heer,A.R. Rahman,Jab Tak Hai Jaan,314174,True,True,False,False,android,NL,endplay,2025-04-05 18:12:35+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,5.236233333333334,0,1
2025-04-05T18:16:44Z,4AM in Karachi,Talha Anjum,Worth The Wait,208695,False,True,False,False,android,NL,trackdone,2025-04-05 18:16:44+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,3.47825,1,0
2025-04-05T18:17:12Z,Dont Mind,Young Stunners,Dont Mind,26011,True,True,False,False,android,NL,endplay,2025-04-05 18:17:12+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,0.43351666666666666,0,1
2025-04-05T18:19:09Z,"Kaise Ab Kahein - From ""Gutar Gu""",Gaurav Chatterji,Kaise Ab Kahein,116975,True,True,False,False,android,NL,endplay,2025-04-05 18:19:09+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,1.9495833333333332,0,1
2025-04-05T18:21:30Z,Tere Ishq Nachaya,Abdullah Qureshi,Tere Ishq Nachaya,140390,True,True,False,False,android,NL,endplay,2025-04-05 18:21:30+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,2.3398333333333334,0,1
2025-04-05T18:23:54Z,Tere Ishq Nachaya,Abdullah Qureshi,Tere Ishq Nachaya,144497,True,True,False,False,android,NL,endplay,2025-04-05 18:23:54+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,2.4082833333333333,0,1
2025-04-05T18:37:19Z,Ranjheya Ve,Zain Zohaib,Ranjheya Ve,202860,False,True,False,False,android,PK,logout,2025-04-05 18:37:19+00:00,2025-04-05,18,Saturday,5,14,4,April,Saturday,3.381,1,0
2025-04-06T16:22:50Z,Girta Sambhalta,Aditya N.,Class: Season 1 (Soundtrack from the Netflix Series),137760,True,True,False,False,android,PK,endplay,2025-04-06 16:22:50+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,2.296,0,1
2025-04-06T16:26:16Z,Maine Royaan,Tanveer Evan,Maine Royaan,204833,True,True,False,False,android,PK,endplay,2025-04-06 16:26:16+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,3.413883333333333,0,1
2025-04-06T16:30:23Z,Sukoon,Hassan & Roshaan,Day 5,223780,True,True,False,False,android,PK,endplay,2025-04-06 16:30:23+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,3.7296666666666667,0,1
2025-04-06T16:32:03Z,Aziyat 2.0 - Reprise Version,Pratsofficial,Aziyat 2.0,95065,True,True,False,False,android,PK,endplay,2025-04-06 16:32:03+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,1.5844166666666666,0,1
2025-04-06T16:36:16Z,Heer,A.R. Rahman,Jab Tak Hai Jaan,252897,True,True,False,False,android,PK,endplay,2025-04-06 16:36:16+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,4.21495,0,1
2025-04-06T16:38:40Z,Bi Saraha,Abeer Nehme,Bi Saraha,143624,True,True,False,False,android,PK,endplay,2025-04-06 16:38:40+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,2.3937333333333335,0,1
2025-04-06T16:42:26Z,Jhalla Wallah,Amit Trivedi,Ishaqzaade,225013,True,True,False,False,android,PK,endplay,2025-04-06 16:42:26+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,3.7502166666666668,0,1
2025-04-06T16:45:33Z,Ibadatein,Rito Riba,Ibadatein,181860,True,True,False,False,android,PK,endplay,2025-04-06 16:45:33+00:00,2025-04-06,16,Sunday,6,14,4,April,Sunday,3.031,0,1
2025-04-06T17:10:04Z,Sanson Ki Mala Pe,Nusrat Fateh Ali Khan,Best of Ustad Nusrat Fateh Ali Khan,1380640,False,True,False,False,android,JP,logout,2025-04-06 17:10:04+00:00,2025-04-06,17,Sunday,6,14,4,April,Sunday,23.010666666666665,1,0
2025-04-07T18:43:20Z,"Tenu Sang Rakhna (From ""Jigra"")",Achint,"Tenu Sang Rakhna (From ""Jigra"")",242260,True,True,False,False,android,PK,endplay,2025-04-07 18:43:20+00:00,2025-04-07,18,Monday,0,15,4,April,Monday,4.0376666666666665,0,1
2025-04-07T18:58:38Z,Dastaan,Abdullah Qureshi,Dastaan,316760,False,True,False,False,android,JP,logout,2025-04-07 18:58:38+00:00,2025-04-07,18,Monday,0,15,4,April,Monday,5.279333333333334,1,0
2025-04-08T19:01:15Z,Na Milay,HAVI,Na Milay,228603,True,True,False,False,android,PK,endplay,2025-04-08 19:01:15+00:00,2025-04-08,19,Tuesday,1,15,4,April,Tuesday,3.81005,0,1
2025-04-08T19:03:26Z,Dibbiya,Safwan Azeem,Dibbiya,131055,True,True,False,False,android,PK,endplay,2025-04-08 19:03:26+00:00,2025-04-08,19,Tuesday,1,15,4,April,Tuesday,2.18425,0,1
2025-04-08T19:09:25Z,Laal Ishq,Arijit Singh,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),358680,True,True,False,False,android,PK,endplay,2025-04-08 19:09:25+00:00,2025-04-08,19,Tuesday,1,15,4,April,Tuesday,5.978,0,1
2025-04-08T19:14:01Z,Heer,A.R. Rahman,Jab Tak Hai Jaan,273611,True,True,False,False,android,PK,endplay,2025-04-08 19:14:01+00:00,2025-04-08,19,Tuesday,1,15,4,April,Tuesday,4.560183333333334,0,1
2025-04-08T19:15:23Z,Bekhudi,Mustafa Zahid,Bekhudi,79310,True,True,False,False,android,PK,endplay,2025-04-08 19:15:23+00:00,2025-04-08,19,Tuesday,1,15,4,April,Tuesday,1.3218333333333334,0,1
2025-04-08T19:16:26Z,Mask Off,Future,FUTURE,63150,True,True,False,False,android,PK,endplay,2025-04-08 19:16:26+00:00,2025-04-08,19,Tuesday,1,15,4,April,Tuesday,1.0525,0,1
2025-04-08T19:19:58Z,Die For You,Joji,SMITHEREENS,211666,False,True,False,False,android,JP,trackdone,2025-04-08 19:19:58+00:00,2025-04-08,19,Tuesday,1,15,4,April,Tuesday,3.5277666666666665,1,0
2025-04-11T20:54:40Z,"Phoolon Ka Taaro Ka (From ""Jigra"")",Vedang Raina,"Phoolon Ka Taaro Ka (From ""Jigra"")",143800,False,True,False,False,android,NL,logout,2025-04-11 20:54:40+00:00,2025-04-11,20,Friday,4,15,4,April,Friday,2.3966666666666665,1,0
2025-04-12T12:25:19Z,Super Bowl LIX Halftime Show - Live,Kendrick Lamar,Super Bowl LIX Halftime Show,304330,True,True,False,False,android,NL,endplay,2025-04-12 12:25:19+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,5.072166666666667,0,1
2025-04-12T12:26:06Z,Mask Off,Future,FUTURE,46744,True,True,False,False,android,NL,endplay,2025-04-12 12:26:06+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,0.7790666666666667,0,1
2025-04-12T12:28:13Z,Bi Saraha,Abeer Nehme,Bi Saraha,126498,True,True,False,False,android,NL,endplay,2025-04-12 12:28:13+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,2.1083,0,1
2025-04-12T12:32:14Z,Ibadatein,Rito Riba,Ibadatein,165835,True,True,False,False,android,NL,endplay,2025-04-12 12:32:14+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,2.763916666666667,0,1
2025-04-12T12:35:15Z,Lamhey,Anubha Bajaj,Lamhey,106248,True,True,False,False,android,NL,endplay,2025-04-12 12:35:15+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,1.7708,0,1
2025-04-12T12:39:51Z,O Yaara,Abdul Hannan,O Yaara,265520,True,True,False,False,android,NL,endplay,2025-04-12 12:39:51+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,4.425333333333334,0,1
2025-04-12T12:41:33Z,Alfaazo,Mitraz,Alfaazo,97878,True,True,False,False,android,NL,endplay,2025-04-12 12:41:33+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,1.6313,0,1
2025-04-12T12:43:18Z,Akhiyaan,Mitraz,Akhiyaan,22736,True,True,False,False,android,NL,endplay,2025-04-12 12:43:18+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,0.37893333333333334,0,1
2025-04-12T12:46:27Z,Akhiyaan,Mitraz,Akhiyaan,143290,True,True,False,False,android,NL,endplay,2025-04-12 12:46:27+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,2.3881666666666668,0,1
2025-04-12T12:54:51Z,Zehen,Mitraz,Zehen,141700,True,True,False,False,android,NL,endplay,2025-04-12 12:54:51+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,2.361666666666667,0,1
2025-04-12T12:56:31Z,Mulakaat,Mitraz,Zehen,100396,True,True,False,False,android,NL,endplay,2025-04-12 12:56:31+00:00,2025-04-12,12,Saturday,5,15,4,April,Saturday,1.6732666666666667,0,1
2025-04-12T13:02:02Z,Pindi Aye,Pindi Boyz,Pindi Aye,328515,True,True,False,False,android,NL,endplay,2025-04-12 13:02:02+00:00,2025-04-12,13,Saturday,5,15,4,April,Saturday,5.47525,0,1
2025-04-12T17:17:22Z,"Tenu Sang Rakhna (From ""Jigra"")",Achint,"Tenu Sang Rakhna (From ""Jigra"")",244600,False,True,False,False,android,NL,logout,2025-04-12 17:17:22+00:00,2025-04-12,17,Saturday,5,15,4,April,Saturday,4.076666666666667,1,0
2025-04-13T06:20:49Z,"Tenu Sang Rakhna (From ""Jigra"")",Achint,"Tenu Sang Rakhna (From ""Jigra"")",226440,False,True,False,False,android,NL,logout,2025-04-13 06:20:49+00:00,2025-04-13,6,Sunday,6,15,4,April,Sunday,3.774,1,0
2025-04-13T06:40:56Z,Aashiq Tera,Altamash Faridi,Happy Bhag Jayegi (Original Motion Picture Soundtrack),875,True,True,False,False,android,NL,endplay,2025-04-13 06:40:56+00:00,2025-04-13,6,Sunday,6,15,4,April,Sunday,0.014583333333333334,0,1
2025-04-13T06:44:50Z,Heer,A.R. Rahman,Jab Tak Hai Jaan,220325,True,True,False,False,android,NL,endplay,2025-04-13 06:44:50+00:00,2025-04-13,6,Sunday,6,15,4,April,Sunday,3.672083333333333,0,1
2025-04-13T06:49:24Z,Aashiq Tera,Altamash Faridi,Happy Bhag Jayegi (Original Motion Picture Soundtrack),265000,True,True,False,False,android,NL,endplay,2025-04-13 06:49:24+00:00,2025-04-13,6,Sunday,6,15,4,April,Sunday,4.416666666666667,0,1
2025-04-13T06:53:32Z,Mushk,Ali Zafar,Mushk,242522,True,True,False,False,android,NL,endplay,2025-04-13 06:53:32+00:00,2025-04-13,6,Sunday,6,15,4,April,Sunday,4.042033333333333,0,1
2025-04-13T06:57:40Z,"Satranga (From ""ANIMAL"")",Arijit Singh,"Satranga (From ""ANIMAL"")",243371,True,True,False,False,android,NL,endplay,2025-04-13 06:57:40+00:00,2025-04-13,6,Sunday,6,15,4,April,Sunday,4.056183333333333,0,1
2025-04-13T07:02:51Z,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",303920,True,True,False,False,android,NL,endplay,2025-04-13 07:02:51+00:00,2025-04-13,7,Sunday,6,15,4,April,Sunday,5.065333333333333,0,1
2025-04-13T07:06:52Z,Chidiya,Vilen,Chidiya,233640,True,True,False,False,android,NL,endplay,2025-04-13 07:06:52+00:00,2025-04-13,7,Sunday,6,15,4,April,Sunday,3.894,0,1
2025-04-13T07:29:59Z,Tere Naina,Shankar Mahadevan,Chandni Chowk To China,230780,False,True,False,False,android,PK,logout,2025-04-13 07:29:59+00:00,2025-04-13,7,Sunday,6,15,4,April,Sunday,3.8463333333333334,1,0
2025-04-13T18:09:00Z,Pal Pal,Afusic,Pal Pal,147000,False,True,False,False,android,US,trackdone,2025-04-13 18:09:00+00:00,2025-04-13,18,Sunday,6,15,4,April,Sunday,2.45,1,0
2025-04-14T20:01:10Z,Heer,Ali & Shjr,Heer,12518,True,False,False,False,android,PK,endplay,2025-04-14 20:01:10+00:00,2025-04-14,20,Monday,0,16,4,April,Monday,0.20863333333333334,0,1
2025-04-14T20:01:12Z,Laykin,Ali & Shjr,Laykin,74260,True,True,False,False,android,PK,endplay,2025-04-14 20:01:12+00:00,2025-04-14,20,Monday,0,16,4,April,Monday,1.2376666666666667,0,1
2025-04-14T20:02:51Z,Meri Banogi Kya,Rito Riba,Meri Banogi Kya,98440,False,True,False,False,android,PK,logout,2025-04-14 20:02:51+00:00,2025-04-14,20,Monday,0,16,4,April,Monday,1.6406666666666667,1,0
2025-04-18T18:47:07Z,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,80580,False,True,False,False,android,NL,logout,2025-04-18 18:47:07+00:00,2025-04-18,18,Friday,4,16,4,April,Friday,1.343,1,0
2025-04-19T14:33:16Z,Heart To Heart,Mac DeMarco,Here Comes The Cowboy,0,True,False,False,False,android,PK,endplay,2025-04-19 14:33:16+00:00,2025-04-19,14,Saturday,5,16,4,April,Saturday,0.0,0,1
2025-04-20T14:04:44Z,No One Noticed,The Marías,Submarine,21120,False,True,False,False,android,NL,logout,2025-04-20 14:04:44+00:00,2025-04-20,14,Sunday,6,16,4,April,Sunday,0.352,1,0
2025-04-20T20:48:08Z,OBVIOUS (feat. Hasan Raheem),Umair,ROCKSTAR WITHOUT A GUITAR,176010,True,True,False,False,android,NL,endplay,2025-04-20 20:48:08+00:00,2025-04-20,20,Sunday,6,16,4,April,Sunday,2.9335,0,1
2025-04-20T20:51:09Z,OBVIOUS (feat. Hasan Raheem),Umair,ROCKSTAR WITHOUT A GUITAR,179880,False,True,False,False,android,NL,logout,2025-04-20 20:51:09+00:00,2025-04-20,20,Sunday,6,16,4,April,Sunday,2.998,1,0
2025-04-21T09:56:54Z,loml,Taylor Swift,THE TORTURED POETS DEPARTMENT,4480,False,True,False,False,android,PK,logout,2025-04-21 09:56:54+00:00,2025-04-21,9,Monday,0,17,4,April,Monday,0.07466666666666667,1,0
2025-04-21T11:39:23Z,No One Noticed,The Marías,Submarine,3140,False,True,False,False,android,NL,logout,2025-04-21 11:39:23+00:00,2025-04-21,11,Monday,0,17,4,April,Monday,0.052333333333333336,1,0
2025-04-23T17:28:42Z,Do I Wanna Know? - Live At the BBC,Hozier,Hozier,257560,False,True,False,False,android,NL,trackdone,2025-04-23 17:28:42+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,4.292666666666666,1,0
2025-04-23T17:32:15Z,OBVIOUS (feat. Hasan Raheem),Umair,ROCKSTAR WITHOUT A GUITAR,152300,False,True,False,False,android,NL,logout,2025-04-23 17:32:15+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,2.5383333333333336,1,0
2025-04-23T17:35:42Z,OBVIOUS (feat. Hasan Raheem),Umair,ROCKSTAR WITHOUT A GUITAR,195692,False,True,False,False,android,NL,trackdone,2025-04-23 17:35:42+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,3.2615333333333334,1,0
2025-04-23T17:38:29Z,Maand,Bayaan,Safar,166217,True,True,False,False,android,NL,endplay,2025-04-23 17:38:29+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,2.7702833333333334,0,1
2025-04-23T17:41:27Z,Bi Saraha,Abeer Nehme,Bi Saraha,177150,True,True,False,False,android,NL,endplay,2025-04-23 17:41:27+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,2.9525,0,1
2025-04-23T17:45:12Z,"Tenu Sang Rakhna (From ""Jigra"")",Achint,"Tenu Sang Rakhna (From ""Jigra"")",225062,True,True,False,False,android,NL,endplay,2025-04-23 17:45:12+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,3.7510333333333334,0,1
2025-04-23T17:49:00Z,Nindiya Re (Studio Version),Kaavish,Nindiya Re (Studio Version),216940,True,True,False,False,android,NL,endplay,2025-04-23 17:49:00+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,3.615666666666667,0,1
2025-04-23T17:51:42Z,That’s So True,Gracie Abrams,The Secret of Us,161220,False,True,False,False,android,NL,logout,2025-04-23 17:51:42+00:00,2025-04-23,17,Wednesday,2,17,4,April,Wednesday,2.687,1,0
2025-04-23T18:23:19Z,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),159876,True,True,False,False,android,NL,endplay,2025-04-23 18:23:19+00:00,2025-04-23,18,Wednesday,2,17,4,April,Wednesday,2.6646,0,1
